ID,ANO,CÓDIGO ENTIDADE,NOME ENTIDADE,CÓDIGO ORGÃO REGIONAL,TP_SITUACAO_FUNCIONAMENTO,DT_ANO_LETIVO_INICIO,DT_ANO_LETIVO_TERMINO,CO_REGIAO,CO_MESORREGIAO,CO_MICRORREGIAO,CO_UF,CO_MUNICIPIO,CO_DISTRITO,TP_DEPENDENCIA
851,2017,26122405,COLEGIO IMACULADO CORACAO DE MARIA,1.0,1,2017-02-01T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
852,2017,26146690,ESCOLA AMERICANA DO RECIFE,2.0,1,2016-08-03T00:00:00,2017-06-16T00:00:00,2,2605,26017,26,2611606,261160605,4
853,2017,26181274,CRECHE MUNICIPAL VILA IMPERIAL,1.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
854,2017,26149869,CRECHE MUNICIPAL AME AS CRIANCAS,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
855,2017,26218003,EDUCANDARIO VOVO MILITA,1.0,1,2017-02-06T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
856,2017,26161141,C EDUC COMUNITARIO DO TRENZINHO,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
857,2017,26121050,ESCOLA MUNICIPAL PROF ELIZABETH SALES COUTINHO BARROS,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
858,2017,26489732,EDUCANDARIO PLANETA INFANTIL LTDA ME,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
859,2017,26182882,EDUCANDARIO CASSIA MARIA,2.0,1,2017-02-06T00:00:00,2017-12-20T00:00:00,2,2605,26017,26,2611606,261160605,4
860,2017,26124661,ESCOLA MUNICIPAL PROFESSOR MANOEL TORRES,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
861,2017,26125013,ESCOLA GERCINO DE PONTES,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
862,2017,26167093,EDUCANDARIO RITA BARBOSA,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
863,2017,26186330,CRECHE MUNICIPAL ISABEL SILVANA DE MELO,2.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
864,2017,26149338,CRECHE ESC RECIFE MENINO JESUS DE CASA FORTE,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
865,2017,26157420,CENTRO EDUCACIONAL CREATIVE,2.0,1,2017-02-02T00:00:00,2017-12-12T00:00:00,2,2605,26017,26,2611606,261160605,4
866,2017,26147378,ESCOLA ESPACO ALEGRE LTDA,2.0,1,2017-02-01T00:00:00,2017-12-20T00:00:00,2,2605,26017,26,2611606,261160605,4
867,2017,26140853,ESC MUNDO ENCANTADO DO PEQUENO PRINCIPE,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
868,2017,26128268,ESCOLA MUNICIPAL LUIZ LUA GONZAGA,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
869,2017,26153556,ESCOLA MUNICIPAL MARLUCE SANTIAGO DA SILVA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
870,2017,26171651,CRECHE MUNICIPAL MONTE DAS OLIVEIRAS,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
871,2017,26183196,COLEGIO BRILHO DE JESUS,1.0,1,2017-01-30T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
872,2017,26148838,EDUCANDARIO MARIA HELENA,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
873,2017,26120100,ESCOLA PROFESSORA INALDA SPINELLI,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
874,2017,26526719,COLEGIO DO SABER,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
875,2017,26123703,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANIBAL FALCAO,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
876,2017,26183285,CRECHE ESC RECIFE DONA CARMELITA MUNIZ DE ARAUJO,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
877,2017,26125765,CENTRO ESCOLAR CAROCHINHA,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
878,2017,26157527,COLEGIO TERCEIRO MILENIO LTDA,1.0,1,2017-02-01T00:00:00,2017-12-31T00:00:00,2,2605,26017,26,2611606,261160605,4
879,2017,26506718,INSTITUTO CRISTAO,2.0,1,2017-01-31T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
880,2017,26143399,COLEGIO SANTA BARBARA LTDA,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
881,2017,26120801,GRUPO UNIVERSITARIO REABILITACAO INFANTIL,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
882,2017,26126702,ESCOLA DA ANINHA,1.0,1,2017-02-06T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
883,2017,26187655,ESCOLA SONHO REAL LTDA ME,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
884,2017,26141019,EDUCANDARIO PEDRO HENRIQUE,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
885,2017,26289601,COLEGIO GREMIO EDUCATIVO,2.0,1,2017-01-30T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
886,2017,26435713,INSTITUTO AYLLTON SANTOS,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
887,2017,26178230,ESCOLA TECNICA ESTADUAL CICERO DIAS,2.0,1,2017-02-02T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,2
888,2017,26124696,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA RITA DA SILVA LESSA,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
889,2017,26149931,CMEI MAEZINHA DO COQUE,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
890,2017,26156610,CRECHE ESC RECIFE DO IBURA-,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
891,2017,26122090,COLEGIO PRESBITERIANO AGNES ERSKINE,1.0,1,2017-02-01T00:00:00,2017-12-15T00:00:00,2,2605,26017,26,2611606,261160605,4
892,2017,26122839,ESCOLA DE REFERENCIA EM ENSINO MEDIO OTHON PARAISO,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
893,2017,26167980,C DE EDUCACAO COMUNITARIA GABRIELA FELIZ,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
894,2017,26156792,CRECHE MUNICIPAL DE AFOGADOS,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
895,2017,26157489,CRECHE MUNICIPAL CASINHA AZUL,2.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
896,2017,26166968,ASSOCIACAO FOLCLORICA DANADINHA NA ROCA,1.0,3,,,2,2605,26017,26,2611606,261160605,4
897,2017,26163950,GRUPO DE MAES SANTA MARIA,1.0,3,,,2,2605,26017,26,2611606,261160605,4
898,2017,26123576,ESCOLA PRESIDENTE HUMBERTO CASTELO BRANCO,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
899,2017,26179857,ESCOLA DE REFERENCIA EM ENSINO MEDIO PORTO DIGITAL,2.0,1,2017-02-09T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
900,2017,26230615,ESCOLA WALDORF RECIFE,1.0,1,2017-01-30T00:00:00,2017-12-20T00:00:00,2,2605,26017,26,2611606,261160605,4
901,2017,26124270,COLEGIO CONTATO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
902,2017,26166925,CENTRO DE FORMACAO DO EDUCADOR POPULAR MARIA DA CONCEICAO,1.0,3,,,2,2605,26017,26,2611606,261160605,4
903,2017,26160005,CLUBE DE MAE TIA INAJA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
904,2017,26163802,LIGA ASSOC DOS MORAD DO ALTO DA BRASILEIRA,1.0,3,,,2,2605,26017,26,2611606,261160605,4
905,2017,26160030,ESC COMUNITARIA DO ALTO DA JAQUEIRA JORDAO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
906,2017,26149265,CRECHE LAR DO GAROTO,1.0,3,,,2,2605,26017,26,2611606,261160605,4
907,2017,26167999,CENTRO DE INTEGRACAO SOCIAL EL SHADAY,2.0,2,,,2,2605,26017,26,2611606,261160605,4
908,2017,26183641,CENTRO UNIVERSITARIO MAURICIO DE NASSAU - DANTAS BARRETO - CAMPUS RECIFE - FMN,1.0,2,,,2,2605,26017,26,2611606,261160605,4
909,2017,26529734,ESCOLA CONSTRUINDO O FUTURO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
910,2017,26132680,ESCOLA RECANTO DA INFANCIA,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
911,2017,26122677,ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTA PAULA FRASSINETTI,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
912,2017,26171643,CRECHE MUNICIPAL ARITANA,2.0,1,2017-02-03T00:00:00,2017-12-23T00:00:00,2,2605,26017,26,2611606,261160605,3
913,2017,26163969,ASSOCIACAO ATLETICA DO ALTO DO CEU,1.0,3,,,2,2605,26017,26,2611606,261160605,4
914,2017,26156202,MD EDUCACIONAL- COLEGIO MADRE DE DEUS UNIDADE II,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
915,2017,26120569,ESCOLA MUNICIPAL PROFESSORA MARIA DA PAZ BRANDAO ALVES,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
916,2017,26163870,CONSELHO COMUNITARIO DA MUSTARDINHA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
917,2017,26176386,ASSOCIACAO DOS MORADORES DA VILA AEROMOCA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
918,2017,26134109,EDUCARTE ESC ESPECIAL EM EDUC PELA ARTE LTDA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
919,2017,26118041,COLEGIO ISRAELITA MOYSES CHVARTS,2.0,1,2017-02-01T00:00:00,2017-12-27T00:00:00,2,2605,26017,26,2611606,261160605,4
920,2017,26133741,INSTITUTO SORRISO INFANTIL,1.0,2,,,2,2605,26017,26,2611606,261160605,4
921,2017,26495775,JOCIMARIA ENSINO FUNDAMENTAL LTDA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
922,2017,26482711,ESCOLA PROFESSORA MARIA CRISTINA VIEIRA LTDA,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
923,2017,26182734,ESCOLA INCENTIVO LTDA,2.0,1,2017-02-01T00:00:00,2017-12-21T00:00:00,2,2605,26017,26,2611606,261160605,4
924,2017,26149427,ECOLE ENSINO INTEGRALIZADO,1.0,2,,,2,2605,26017,26,2611606,261160605,4
925,2017,26125390,ESCOLINHA DO PRE MORANGUINHO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
926,2017,26118238,COLEGIO PEQUENO DAVID,2.0,2,,,2,2605,26017,26,2611606,261160605,4
927,2017,26143658,BABYMEL E ESCOLAS LTDA,1.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
928,2017,26170604,GRUPO DE MAES DO CORREGO DO INACIO,1.0,3,,,2,2605,26017,26,2611606,261160605,4
929,2017,26170507,COLEGIO SANTA LUISA DE MARILLAC,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
930,2017,26134057,ESCOLA MUNICIPAL MANOEL ROLIM,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
931,2017,26121913,ESCOLA MUNICIPAL LUTADORES DO BEM,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
932,2017,26361612,CENTRO DE EDUCACAO INFANTIL CAROCHINHA,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
933,2017,26152860,EDUCANDARIO SANTA RITA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
934,2017,26457776,ESCOLA NOSSA SENHORA DAS GRACAS,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
935,2017,26455714,ESCOLA MONTE MORIA,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
936,2017,26121514,COLEGIO DE SAO JOSE,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
937,2017,26122170,COLEGIO VERA CRUZ RECIFE,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
938,2017,26419726,ESCOLA MUNICIPAL MILTON ALMEIDA DOS SANTOS,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
939,2017,26139189,ESCOLA ESPACO CRIATIVO,1.0,1,2017-02-06T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
940,2017,26170590,G DE MAES DOS MOR DO CORR DO JOAQUIM,1.0,3,,,2,2605,26017,26,2611606,261160605,4
941,2017,26124610,ESCOLA MUNICIPAL FUTURO FELIZ,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
942,2017,26120585,ESCOLA MUNICIPAL PROFESSORA SONIA MARIA DE ARAUJO SOUZA,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
943,2017,26122898,ESCOLA MUNICIPAL DO COQUE,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
944,2017,26123495,ESCOLA MUNICIPAL DOUTOR ANTONIO CORREIA,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
945,2017,26186055,TALENTINHO CRECHE E PRE ESCOLA LTDA ME,2.0,1,2017-02-02T00:00:00,2017-12-20T00:00:00,2,2605,26017,26,2611606,261160605,4
946,2017,26146622,ESCOLA JARDIM DO EDEN,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
947,2017,26119650,ESCOLA ABELHINHA,2.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
948,2017,26419742,CMEI COELHINHO PENSANTE,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
949,2017,26123444,ESCOLA MUNICIPAL CASA DOS FERROVIARIOS,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
950,2017,26252600,ESCOLA SAO VICENTE DE PAULO,1.0,1,2017-02-02T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
951,2017,26143607,ESPACO CULT ARIANO SUASSUNA CENT EDUCAC,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
952,2017,26152789,COLEGIO DECISAO - ESTANCIA,2.0,1,2017-02-01T00:00:00,2017-12-27T00:00:00,2,2605,26017,26,2611606,261160605,4
953,2017,26128462,ESCOLA PROFESSOR PEDRO AUGUSTO CARNEIRO LEAO,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
954,2017,26125200,ESCOLA PAOLA FRASSINETTI,2.0,2,,,2,2605,26017,26,2611606,261160605,4
955,2017,26176378,ESCOLA COMUNITARIA INDIANELUZ,2.0,2,,,2,2605,26017,26,2611606,261160605,4
956,2017,26160285,ASSOCIACAO DOS MORADORES DA XIMBORE,2.0,2,,,2,2605,26017,26,2611606,261160605,4
957,2017,26120763,ESCOLA MUNICIPAL MAGALHAES BASTOS,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
958,2017,26173417,HOTELZINHO MUNDO DA CRIANCA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
959,2017,26179083,INSTITUTO NOSSA SENHORA DO CARMO,2.0,2,,,2,2605,26017,26,2611606,261160605,4
960,2017,26160242,ESC PAULISTANA DE DESENV PROFISSIONAL,1.0,2,,,2,2605,26017,26,2611606,261160605,4
961,2017,26158361,CONSELHO COMUNITARIO DA MUSTARDINHA,2.0,2,,,2,2605,26017,26,2611606,261160605,4
962,2017,26127253,ESCOLA NOVA AMIZADE,2.0,2,,,2,2605,26017,26,2611606,261160605,4
963,2017,26163241,CLUBE DAS MAES NOSSA SENHORA DA PAZ,2.0,2,,,2,2605,26017,26,2611606,261160605,4
964,2017,26125994,ESCOLA MUNICIPAL ARQUITETO ALEXANDRE MUNIZ DE OLIVEIRA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
965,2017,26176726,EDUCANDARIO SAO JORGE,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
966,2017,26154820,ESCOLA MUNICIPAL PROFESSOR SOLANO MAGALHAES,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
967,2017,26126516,ESCOLA MUNICIPAL PROFESSOR ADERBAL GALVAO,1.0,1,2017-02-03T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,3
968,2017,26121875,ESCOLA ESTACIO COIMBRA,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
969,2017,26121468,ESCOLA MUNICIPAL PEDRO AUGUSTO,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
970,2017,26155818,ESCOLA MUNICIPAL PROF JANDIRA BOTELHO PEREIRA DA COSTA,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
971,2017,26158329,ESCOLA MUNICIPAL DEPUTADO EDSON CANTARELLI,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
972,2017,26126427,ESCOLA MUNICIPAL PASTOR PAULO LEIVAS MACALAO,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
973,2017,26123304,ESCOLA MUNICIPAL SOLDADO JOSE ANTONIO DO NASCIMENTO,2.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
974,2017,26119170,ESCOLA MUNICIPAL SENADOR JOSE ERMIRIO DE MORAES,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
975,2017,26123061,ESCOLINHA TIA CARMINHA,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
976,2017,26153068,CRECHE MUNICIPAL SONHO DO POVO,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
977,2017,26176653,EDUCANDARIO SANTA TEREZINHA DO MENINO JESUS,2.0,1,2017-01-02T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
978,2017,26128780,ESCOLA MUNICIPAL COMPOSITOR LEVINO FERREIRA,1.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
979,2017,26118190,COLEGIO HENRIQUE DIAS,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
980,2017,26185148,CENTRO EDUCACIONAL GOUVEIA DE MELO,2.0,1,2017-02-01T00:00:00,2017-12-31T00:00:00,2,2605,26017,26,2611606,261160605,4
981,2017,26127890,INSTITUTO HELENA LUBIENSKA,2.0,1,2017-02-01T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
982,2017,26180804,UNIVERSIDADE INFANTIL,2.0,1,2017-02-01T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
983,2017,26168170,ESCOLA NOSSO ESPACO,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
984,2017,26181681,ESCOLINHA LAPIS NA MAO,2.0,1,2017-02-01T00:00:00,2017-12-21T00:00:00,2,2605,26017,26,2611606,261160605,4
985,2017,26120720,ESCOLA MUNICIPAL DRAOMIRO CHAVES AGUIAR,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
986,2017,26122570,ESCOLA MUNICIPAL DOM HELDER CAMARA,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
987,2017,26122308,ESCOLA MUNICIPAL SEVERINA LIRA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
988,2017,26183021,ESCOLA TECNICA ESTADUAL MIGUEL BATISTA,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
989,2017,26170744,ESCOLA MUNICIPAL LADJANE BANDEIRA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
990,2017,26139863,ESCOLA CARROSSEL,1.0,1,2017-02-06T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
991,2017,26179059,CRECHE BENEFICENTE SANT,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
992,2017,26153408,CRECHE MUNICIPAL E LUTANDO QUE SE CONQUISTA,2.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
993,2017,26126508,COLEGIO TRES MARIAS 1 E 2 GRAU,1.0,1,2017-02-01T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
994,2017,26121506,COLEGIO AMERICANO BATISTA,1.0,1,2017-02-01T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
995,2017,26157560,CRECHE MUNICIPAL VINDE A MIM AS CRIANCINHAS,2.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
996,2017,26157578,CRECHE MUNICIPAL JOAO EUGENIO,2.0,1,2017-02-11T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
997,2017,26121611,ESCOLA E CURSO BANDEIRA,1.0,1,2017-02-01T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
998,2017,26125358,ESCOLA MONTE VERDE,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
999,2017,26121638,ESCOLA MONSENHOR FRANCISCO SALLES,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1000,2017,26491761,ESCOLA SUA MAJESTADE,2.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,4
1001,2017,26175371,ESCOLA MUNICIPAL ANEXA CASA AMARELA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1002,2017,26126230,ESCOLA IRMA MAGNA,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1003,2017,26126443,ESCOLA NOSSA SENHORA DE FATIMA - RN,1.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1004,2017,26186683,RN CENTRO EDUCACIONAL LTDA,1.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1005,2017,26491753,ESCOLA FUTURO FELIZ,1.0,1,2017-02-06T00:00:00,2017-12-28T00:00:00,2,2605,26017,26,2611606,261160605,4
1006,2017,26126630,ESCOLA MUNICIPAL SAO CRISTOVAO,1.0,1,2017-02-01T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1007,2017,26125927,EDUCANDARIO SAO DOMINGOS,1.0,1,2017-02-02T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1008,2017,26122120,COLEGIO DA POLICIA MILITAR DE PERNAMBUCO,1.0,1,2017-02-02T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,2
1009,2017,26120917,INSTITUTO EDUCACIONAL JOAO DE DEUS,2.0,1,2017-02-01T00:00:00,2017-12-30T00:00:00,2,2605,26017,26,2611606,261160605,4
1010,2017,26187752,UNI INFANTIL SERVICOS DE EDUCACAO EIRELI - ME,2.0,1,2017-02-01T00:00:00,2017-12-21T00:00:00,2,2605,26017,26,2611606,261160605,4
1011,2017,26185067,ESCOLA INFANTIL CRIATIVA,2.0,1,2017-02-01T00:00:00,2017-12-27T00:00:00,2,2605,26017,26,2611606,261160605,4
1012,2017,26140896,ESCOLA NUCLEO ALTERNATIVO DE ENSINO AVANCADO,1.0,1,2017-02-06T00:00:00,2017-12-15T00:00:00,2,2605,26017,26,2611606,261160605,4
1013,2017,26212200,ESCOLA MUNICIPAL COMPOSITOR CAPIBA,1.0,1,2017-02-03T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,3
1014,2017,26124475,ESCOLA BRIGADEIRO EDUARDO GOMES - RECIFE,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1015,2017,26493837,EDUCANDARIO ANA LUCIA,2.0,1,2017-02-01T00:00:00,2017-12-29T00:00:00,2,2605,26017,26,2611606,261160605,4
1016,2017,26122847,ESCOLA DE REFERENCIA EM ENSINO MEDIO AMAURY DE MEDEIROS,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
1017,2017,26121565,COLEGIO RADIER ENS 1 E 2 GRAUS,1.0,2,,,2,2605,26017,26,2611606,261160605,4
1018,2017,26122960,ESCOLA VIDAL DE NEGREIROS,2.0,1,2017-02-02T00:00:00,2017-12-22T00:00:00,2,2605,26017,26,2611606,261160605,2
